破れる,"to get torn, to tear, to rip, to break, to wear out",破[やぶ]れる,"Ichidan verb, Intransitive verb","to be broken off (of negotiations, etc.), to break down, to collapse, to fall into ruin",,jlpt-n2
日当たり,"exposure to the sun, sunny place",日当[ひあ]たり,Noun,per day,,jlpt-n2
マイナス,"minus, subtraction, taking away",マイナス,"Noun, Suru verb, Transitive verb","negative (number); deficit, loss; disadvantage, drawback, handicap; negative charge, cathode, negative terminal, negative pole; minus sign, negative sign; negative (image, effect, thinking, etc.), bad; negative (test result)",,jlpt-n2
ダブル,double,ダブル,"Noun, Noun which may take the genitive case particle 'no'","double bed, hotel room with a double bed; double-breasted; double-cuffed; double width (of cloth; usu. 1.42 meters); doubles (e.g. in tennis); biracial person (esp. half-Japanese), person of mixed parentage",,jlpt-n2
ぴかぴか,"with a glitter, with a sparkle",ぴかぴか,"Adverb taking the 'to' particle, Adverb , Noun which may take the genitive case particle 'no', Na-adjective , Suru verb","brand new, shiny and new; cleaned (of a plate, etc.), finished",,jlpt-n2
トレーニング,"training (for a skill, job, sport, etc.), practice",トレーニング,"Noun, Suru verb, Intransitive verb","working out, workout, (strength, weight) training",,jlpt-n2
滑らす,"to shift, to move, to slide",滑[ず]らす,"Godan verb with 'su' ending, Transitive verb","to move (an appointment, meeting, etc.), to bring forward, to put back, to put off, to delay, to postpone, to stagger (e.g. working hours)",,jlpt-n2
パンツ,"underpants, pants, briefs, panties, shorts, knickers",パンツ,Noun,"trousers (esp. women's), jodhpurs, breeches, pants, trunks (e.g. swimming)",,jlpt-n2
捻る,"to twist, to wrench, to turn (a switch on or off, etc.), to wring (a neck)",ひねる,"Godan verb with 'ru' ending, Transitive verb",to puzzle over; to defeat easily,,jlpt-n2usually_kana
シャッター,(camera) shutter,シャッター,Noun,"shutter (for a door, window, etc.)",,jlpt-n2
秤,"scales, weighing machine",秤[はかり],Noun,,,jlpt-n2
ベテラン,"veteran (in a particular field), person with a lot of experience, old hand",ベテラン,"Noun, Noun which may take the genitive case particle 'no'",,,jlpt-n2
狡い,"sly, cunning, sneaky, crafty, unfair, dishonest",ずるい,I-adjective ,"miserly, mean, stingy",,jlpt-n2usually_kana
草臥れる,"to get tired, to become exhausted, to grow weary",くたびれる,"Ichidan verb, Intransitive verb","to become worn out, to become battered (from long use); to get tired of (doing), to get fed up with",,jlpt-n1 jlpt-n2usually_kana
ビニール,"vinyl, plastic",ビニール,"Noun, Noun which may take the genitive case particle 'no'",vinyl record,,jlpt-n2
プリント,"print, printing, (printed) copy",プリント,"Noun, Suru verb, Transitive verb","handout, flyer",,jlpt-n2
お陰様で,"thankfully, fortunately, luckily, by God's grace, under the gods' shadow",おかげさまで,Expressions ,"thanks to your (his, their, everyone's, etc.) kindness, thanks to your assistance, thanks to your support, thanks to your efforts",Polite (teineigo) language,jlpt-n1 jlpt-n2usually_kana
レクリエーション,recreation,レクリエーション,Noun,re-creation,,jlpt-n1 jlpt-n2
くっ付ける,"to attach, to stick together, to paste, to glue",くっつける,"Ichidan verb, Transitive verb","to place together, to put side by side; to make (someone) get married, to get (someone) hitched",,jlpt-n1 jlpt-n2usually_kana
モダン,modern,モダン,Na-adjective ,"lug arm tips (on glasses), temple tips",,jlpt-n2
ぎっしり,"tightly (packed), densely, closely, crammed",ぎっしり,"Adverb , Adverb taking the 'to' particle",,,jlpt-n2
マフラー,"(thick) scarf, muffler",マフラー,Noun,"muffler (for a vehicle exhaust), silencer",,jlpt-n2
ワンピース,dress,ワンピース,Noun,one-piece (e.g. swimsuit),,jlpt-n2
オートメーション,automation,オートメーション,Noun,,,jlpt-n2
のろのろ,"slowly, sluggishly",のろのろ,"Adverb , Adverb taking the 'to' particle, Suru verb",,,jlpt-n2
カセット,cassette (tape),カセット,Noun,game cartridge,,jlpt-n2
フワフワ,"lightly (floating, drifting, etc.), buoyantly",フワフワ,"Adverb taking the 'to' particle, Adverb ","soft, fluffy, spongy; unsteadily, flightily, fickly, frivolously",,jlpt-n2
うろうろ,"restlessly, aimlessly, without purpose",うろうろ,"Adverb , Adverb taking the 'to' particle","to loiter, to drift, to hang about doing nothing, to wander aimlessly, to be restless; to be restless, to fuss, to be in a fidget",,jlpt-n2
めっきり,"remarkably, noticeably, considerably, appreciably",めっきり,Adverb ,,,jlpt-n2
冷ます,"to cool (e.g. from a high temperature to room temperature), to let cool",冷[さ]ます,"Godan verb with 'su' ending, Transitive verb","to dampen, to throw a damper on, to spoil",,jlpt-n2
そそっかしい,"careless, thoughtless, hasty, rash",そそっかしい,I-adjective ,,,jlpt-n2
エチケット,"politeness, good manners, courtesy, etiquette",エチケット,Noun,(wine) label,,jlpt-n2
洒落,"joke, pun, jest, witticism, wordplay",洒落[しゃれ],Noun,"smartly dressed, stylish, fashion-conscious, refined",,jlpt-n2
初めに,"first, firstly, first of all, to begin with, in the beginning, at the beginning",初[はじ]めに,Expressions ,"Introduction, Preface",,jlpt-n2
コンセント,"electrical outlet, wall socket, power plug",コンセント,Noun,,,jlpt-n2
ランニング,running,ランニング,Noun,"tank top (worn as an undergarment or sportswear), vest, singlet",,jlpt-n2
発条,spring,ばね,Noun,"spring (in one's legs), bounce; springboard, impetus",,jlpt-n1 jlpt-n2usually_kana
しゃがむ,"to squat, to crouch",しゃがむ,"Godan verb with 'mu' ending, Intransitive verb",,,jlpt-n2
スクール,school,スクール,Noun,,,jlpt-n2
ナンバー,number,ナンバー,Noun,"number plate, license plate",,jlpt-n2
一通り,"generally, in the main, briefly (look over, explain, etc.), roughly, more or less",一通[ひととお]り,"Noun, Noun which may take the genitive case particle 'no', Adverb ","(more or less) everything, all parts, bit of everything, whole process; ordinary, usual, average, common; one method",,jlpt-n2
緯度,latitude (nav.),緯度[いど],"Noun, Noun which may take the genitive case particle 'no'",,,jlpt-n2
襖,"fusuma, Japanese sliding screen",襖[ふすま],Noun,,,jlpt-n2
五十音,the Japanese syllabary,五十音[ごじゅうおん],Noun,,,jlpt-n2
剃刀,razor,かみそり,Noun,,,jlpt-n2usually_kana
送り仮名,"kana written after a kanji to complete the full (usually kun) reading of the word, declensional kana ending",送[おく]り 仮名[がな],Noun,,,jlpt-n2
草履,"zori, traditional Japanese thonged sandals",草履[ぞうり],Noun,,,jlpt-n2
符号,"sign, mark, symbol, code",符号[ふごう],Noun,"sign (e.g. positive, negative)",,jlpt-n2
分数,fraction,分数[ぶんすう],"Noun, Noun which may take the genitive case particle 'no'",,,jlpt-n2
牧畜,"stock-farming, livestock farming, cattle breeding",牧畜[ぼくちく],Noun,,,jlpt-n2
仮名遣い,"kana orthography, syllabary spelling",仮名遣[かなづか]い,Noun,,,jlpt-n2
平仮名,"hiragana, cursive Japanese syllabary used primarily for native Japanese words (esp. function words, inflections, etc.)",ひらがな,Noun,,,jlpt-n2usually_kana
片仮名,"katakana, angular Japanese syllabary used primarily for loanwords",かたかな,Noun,,,jlpt-n2usually_kana
目次,"table of contents, contents",目次[もくじ],Noun,,,jlpt-n2
三日月,"new moon, crescent moon",三日月[みかづき],Noun,,,jlpt-n1 jlpt-n2
小数,"fraction (part of), decimal fraction",小数[しょうすう],"Noun, Noun which may take the genitive case particle 'no'",,,jlpt-n2
整数,integer,整数[せいすう],"Noun, Noun which may take the genitive case particle 'no'",,,jlpt-n2
どっと,"bursting out (laughter), breaking out (applause), roaring, whooping",どっと,Adverb ,"in a rush, in a surge, flooding in, pouring in; suddenly, all of a sudden",,jlpt-n2
えっと,"let me see, well, errr ..., uhh ...",えっと,,,,jlpt-n2
せっせと,"diligently, assiduously, industriously, beavering away",せっせと,Adverb ,,,jlpt-n2
ウェイトレス,waitress,ウェイトレス,Noun,,,jlpt-n1 jlpt-n2
そう言えば,"now that you mention it, come to think of it, that reminds me, on that subject, speaking of which",そういえば,Expressions ,,,jlpt-n2usually_kana
お大事に,"take care of yourself, get well soon",お 大事[だいじ]に,Expressions ,,,jlpt-n1 jlpt-n2
初めまして,"nice to meet you, I'm glad to make your acquaintance, how do you do?",はじめまして,Expressions ,,Polite (teineigo) language,jlpt-n1 jlpt-n2usually_kana
お待たせしました,"thank you for waiting, sorry to have kept you waiting",お 待[ま]たせしました,Expressions ,,Polite (teineigo) language,jlpt-n2
ずらり,"in a row, in a line",ずらり,"Adverb taking the 'to' particle, Adverb ",,,jlpt-n2
楕円,ellipse,楕円[だえん],"Noun, Noun which may take the genitive case particle 'no'",,,jlpt-n2
スカーフ,scarf (esp. a lightweight summer scarf worn by women),スカーフ,Noun,,,jlpt-n2
ガム,chewing gum,ガム,Noun,"gum, rubber",,jlpt-n2
オイル,"oil, petroleum",オイル,Noun,"oil, lubricant, grease; (cooking) oil; (massage) oil, ointment; kerosene; engine oil",,jlpt-n2
ショップ,shop,ショップ,Noun,,,jlpt-n2
見慣れる,"to become used to seeing, to be familiar with",見慣[みな]れる,"Ichidan verb, Intransitive verb",,,jlpt-n2
煎る,"to roast, to parch, to toast, to boil down",煎[い]る,"Godan verb with 'ru' ending, Transitive verb",,,jlpt-n2
足袋,"tabi, Japanese socks (with split toe)",足袋[たび],Noun,,,jlpt-n2
加速度,acceleration,加速度[かそくど],Noun,,,jlpt-n2
直流,"direct current, DC",直流[ちょくりゅう],"Noun, Noun which may take the genitive case particle 'no'",,,jlpt-n2
同格,"the same rank, equality",同格[どうかく],"Noun, Noun which may take the genitive case particle 'no', Na-adjective ",apposition,,jlpt-n2
部首,radical (of a kanji character),部首[ぶしゅ],Noun,,,jlpt-n2
咥える,to hold in one's mouth,くわえる,"Ichidan verb, Transitive verb","to bring with, to take along",,jlpt-n2usually_kana
やっ付ける,"to beat, to attack (an enemy), to do away with, to finish off",やっつける,"Ichidan verb, Transitive verb",,,jlpt-n1 jlpt-n2usually_kana
捩る,"to twist, to screw, to wrench",ねじる,"Godan verb with 'ru' ending, Transitive verb",to sprain,,jlpt-n2usually_kana
撃つ,"to shoot (a gun, person, etc.), to fire",撃[う]つ,"Godan verb with 'tsu' ending, Transitive verb",,,jlpt-n2 jlpt-n3
切っ掛け,"chance, start, cue, excuse, motive, impetus, occasion",きっかけ,Noun,,,jlpt-n1 jlpt-n2usually_kana
目安,"criterion, standard, yardstick, reference, aim",目安[めやす],Noun,"rough estimate, approximation",,jlpt-n2
県庁,prefectural office,県庁[けんちょう],Noun,,,jlpt-n2
バイバイ,"bye-bye, goodbye",バイバイ,,"saying goodbye, parting",,jlpt-n2
王女,princess,王女[おうじょ],Noun,,,jlpt-n2
瓦,roof tile,瓦[かわら],Noun,,,jlpt-n2
加熱,"heating, application of heat",加熱[かねつ],"Noun, Suru verb, Transitive verb",,,jlpt-n2
下降,"descent, fall, drop, decline, downturn, subsidence",下降[かこう],"Noun, Suru verb, Intransitive verb",,,jlpt-n2
原産,"place of origin, habitat",原産[げんさん],"Noun, Noun which may take the genitive case particle 'no'",,,jlpt-n2
現に,"actually, really",現[げん]に,Adverb ,,,jlpt-n2
個体,"individual, specimen",個体[こたい],"Noun, Noun which may take the genitive case particle 'no'",,,jlpt-n2
増減,"increase and decrease, fluctuation",増減[ぞうげん],"Noun, Suru verb, Transitive verb, Intransitive verb",,,jlpt-n2
応接,"reception (e.g. of visitors), dealing with",応接[おうせつ],"Noun, Suru verb, Transitive verb, Intransitive verb",,,jlpt-n2
抽象,abstraction,抽象[ちゅうしょう],"Noun, Suru verb, Transitive verb",,,jlpt-n2
三角,"triangle, triangular shape",三角[さんかく],Noun,,,jlpt-n2
地盤,"ground, crust (earth), bed (gravel, river, etc.)",地盤[じばん],Noun,"foundation (building, etc.), base; constituency, power base, support (electoral), footing, foothold",,jlpt-n2
盛る,"to serve (in a bowl, on a plate, etc.), to dish out, to dish up, to fill (a bowl) with",盛[も]る,"Godan verb with 'ru' ending, Transitive verb","to pile up, to heap up, to fill up, to stack up; to administer (medicine, poison), to dose out, to prescribe; to put into (e.g. information in a report, meaning in a statement); to mark out (e.g. scale), to graduate (e.g. thermometer); to exaggerate, to apply heavy makeup",,jlpt-n2
長短,(relative) length,長短[ちょうたん],Noun,"advantages and disadvantages, pluses and minuses, strong and weak points, merits and demerits",,jlpt-n2
出来上がり,"completion, finish",出来上[できあ]がり,Noun,"workmanship, result, outcome",,jlpt-n2
投書,"letter (e.g. of complaint), letter to the editor, letter from a reader",投書[とうしょ],"Noun, Suru verb","contribution (to a newspaper, magazine, etc.)",,jlpt-n2
田植え,rice planting,田植[たう]え,Noun,,,jlpt-n2
工員,factory worker,工員[こういん],Noun,,,jlpt-n2
丼,porcelain bowl,丼[どんぶり],Noun,"donburi, bowl of meat, fish, etc. served over rice",,jlpt-n2
農村,"agricultural community, farm village",農村[のうそん],Noun,rural,,jlpt-n2
座敷,"tatami room, tatami mat room, formal Japanese room",座敷[ざしき],Noun,dinner party in a tatami room (esp. when a geisha or maiko attends),,jlpt-n2
高層,"high-rise (building), multistory, multistoried, tall",高層[こうそう],"Noun which may take the genitive case particle 'no', Noun","high (altitude), upper (atmosphere, air current, etc.)",,jlpt-n2
山林,"mountain forest, forest on a mountain, montane forest",山林[さんりん],Noun,mountains and forest,,jlpt-n2
産地,producing area,産地[さんち],Noun,,,jlpt-n2
英和,English-Japanese,英和[えいわ],Noun,English-Japanese dictionary,,jlpt-n2
自衛,"self-defense, self-defence",自衛[じえい],"Noun, Suru verb, Transitive verb, Intransitive verb, Noun which may take the genitive case particle 'no'",,,jlpt-n2
問答,"questions and answers, dialogue",問答[もんどう],"Noun, Suru verb, Transitive verb, Intransitive verb",,,jlpt-n2
一斉,"simultaneous, all at once",一斉[いっせい],"Adverb , Noun",,,jlpt-n2
友好,friendship,友好[ゆうこう],Noun,,,jlpt-n2
貯蔵,"storage, preservation",貯蔵[ちょぞう],"Noun, Suru verb, Transitive verb",,,jlpt-n2
間接,"indirection, indirectness",間接[かんせつ],"Noun, Noun which may take the genitive case particle 'no'",,,jlpt-n2
枚数,the number of flat things,枚数[まいすう],Noun,win-loss difference which influences the ranking of wrestlers,,jlpt-n2
初旬,first 10 days of the month,初旬[しょじゅん],"Adverb , Noun",,,jlpt-n2
差し引き,"deduction, subtraction, balance",差[さ]し 引[ひ]き,"Noun, Suru verb, Transitive verb","ebb and flow, rise and fall",,jlpt-n2
短編,"short (e.g. story, film)",短編[たんぺん],Noun,,,jlpt-n2
水産,"aquatic products, fisheries",水産[すいさん],Noun,,,jlpt-n2
図形,"figure, shape, graphic",図形[ずけい],Noun,,,jlpt-n2
芸能,"public entertainment, performing arts",芸能[げいのう],Noun,"accomplishments, attainments",,jlpt-n2
